"","VIX"
"1999-03-26",-0.0211488244929763
"1999-03-29",-0.0365372938447059
"1999-03-30",-0.0620607277408229
"1999-03-31",0.0404512434079676
"1999-04-01",-0.0940973233791151
"1999-04-05",0.00973028464257641
"1999-04-06",0.0380011181786131
"1999-04-07",0.0109567046382057
"1999-04-08",-0.0160544217098737
"1999-04-09",-0.0669263783185663
"1999-04-12",0.0135687292060691
"1999-04-13",0.0643700433341232
"1999-04-14",0.156434746457082
"1999-04-15",-0.0662691243961504
"1999-04-16",-0.00231213975837985
"1999-04-19",0.156792689290097
"1999-04-20",-0.0824642828799993
"1999-04-21",-0.117693498117711
"1999-04-22",-0.0529486779443307
"1999-04-23",0.0101437894305052
"1999-04-26",0.0595851464103765
"1999-04-27",-0.0135622342023503
"1999-04-28",0.0772584831371317
"1999-04-29",0.0400782235674102
"1999-04-30",0.000714030733656834
"1999-05-03",-0.0595545307565901
"1999-05-04",0.0946212373037714
"1999-05-05",-0.0265378701996601
"1999-05-06",0.109809204278511
"1999-05-07",-0.0999499694862021
"1999-05-10",0.0683853522496296
"1999-05-11",-0.0517067168422782
"1999-05-12",0.0265231460553172
"1999-05-13",-0.0651651156171873
"1999-05-14",0.100117569040843
"1999-05-17",0.0154343899928602
"1999-05-18",-0.00127713938176743
"1999-05-19",-0.109986035379718
"1999-05-20",-0.0370547296343364
"1999-05-21",-0.00445104592425949
"1999-05-24",0.166081349771141
"1999-05-25",0.0521430591797429
"1999-05-26",-0.0540340146754428
"1999-05-27",0.0218417419150487
"1999-05-28",-0.125451250296562
"1999-06-01",0.0669847917965987
"1999-06-02",-0.0198288056493015
"1999-06-03",-0.000667779657535839
"1999-06-04",-0.178720832759585
"1999-06-07",0.0260164456692769
"1999-06-08",0.0177405346878237
"1999-06-09",-0.00921665510492442
"1999-06-10",0.0941872150597014
"1999-06-11",0.0324726286295167
"1999-06-14",0.0334255716578546
"1999-06-15",-0.0327459929704714
"1999-06-16",-0.242521676332927
"1999-06-17",-0.0352459390616744
"1999-06-18",-0.0171872163862581
"1999-06-21",0.00545952220489809
"1999-06-22",-0.00911583340800881
"1999-06-23",-0.0335226920386438
"1999-06-24",0.141078598259906
"1999-06-25",-0.102987602250883
"1999-06-28",0.0712389039363019
"1999-06-29",-0.0102389973010943
"1999-06-30",-0.121111897790799
"1999-07-01",-0.137827705795328
"1999-07-02",-0.114040049377549
"1999-07-06",0.219400565035375
"1999-07-07",-0.037701867184011
"1999-07-08",-0.091268514112949
"1999-07-09",-0.1775547789563
"1999-07-12",0.205599241663299
"1999-07-13",0.0218827112495079
"1999-07-14",-0.02409755157906
"1999-07-15",-0.11377224264406
"1999-07-16",-0.165812619575101
"1999-07-19",0.210750356398864
"1999-07-20",0.267285444544135
"1999-07-21",-0.0295224392663211
"1999-07-22",0.128956336254508
"1999-07-23",0.0219789067187754
"1999-07-26",0.114018578400941
"1999-07-27",-0.121291337730021
"1999-07-28",-0.0304675686537674
"1999-07-29",0.125556533989764
"1999-07-30",0.00807936822360844
"1999-08-02",0.0575647362217122
"1999-08-03",0.037944931564124
"1999-08-04",0.0448563985484922
"1999-08-05",-0.0160208489086049
"1999-08-06",-0.0143138423052704
"1999-08-09",0.0417128164933844
"1999-08-10",0.0333776348616857
"1999-08-11",-0.140765485269605
"1999-08-12",-0.0226478186729056
"1999-08-13",-0.197177242127591
"1999-08-16",0.0592389758581557
"1999-08-17",-0.111128970054566
"1999-08-18",0.129851535666123
"1999-08-19",0.080538862484012
"1999-08-20",-0.10917067515834
"1999-08-23",-0.0294758181329531
"1999-08-24",-0.0129034048359085
"1999-08-25",-0.123317804791228
"1999-08-26",0.0232343462342461
"1999-08-27",0.0549230624381289
"1999-08-30",0.212946813293695
"1999-08-31",-0.01178216869826
"1999-09-01",-0.115286155457797
"1999-09-02",0.120457943860191
"1999-09-03",-0.282536893883243
"1999-09-07",0.202801188944442
"1999-09-08",0.0283260480431187
"1999-09-09",-0.0624202593860952
"1999-09-10",-0.0763336574704505
"1999-09-13",0.0663750689448728
"1999-09-14",0.0684923292223925
"1999-09-15",0.0575044944801908
"1999-09-16",0.0417627283619755
"1999-09-17",-0.13413604849299
"1999-09-20",0.0541521073108173
"1999-09-21",0.104366897660382
"1999-09-22",-0.0279152808857548
"1999-09-23",0.125537744943776
"1999-09-24",-0.00124921940043166
"1999-09-27",-0.0552484742304786
"1999-09-28",-0.0200140102700681
"1999-09-29",0.0239691901129966
"1999-09-30",-0.0603368342838717
"1999-10-01",-0.0312303592416194
"1999-10-04",-0.0262980823546322
"1999-10-05",0.0176086721404722
"1999-10-06",-0.200670695462151
"1999-10-07",0.118868865682618
"1999-10-08",-0.260944593908047
"1999-10-11",0.0142423567155436
"1999-10-12",0.188196521236975
"1999-10-13",0.211189540794807
"1999-10-14",0.00473133697751393
"1999-10-15",0.116358480588856
"1999-10-18",-0.0236877155077497
"1999-10-19",-0.0653993709724459
"1999-10-20",-0.162055859334372
"1999-10-21",0.00921665510492442
"1999-10-22",-0.185998031523264
"1999-10-25",0.155727967220507
"1999-10-26",0.0477013506807245
"1999-10-27",-0.00451807997478948
"1999-10-28",-0.225977752550085
"1999-10-29",0.0729585078802986
"1999-11-01",-0.00794706169253168
"1999-11-02",0.078404705669298
"1999-11-03",0.00490597876885435
"1999-11-04",-0.0131364779053706
"1999-11-05",-0.106279211174899
"1999-11-08",0.0173125052927494
"1999-11-09",0.0672448827353138
"1999-11-10",-0.0352421516491406
"1999-11-11",-0.0149848550951743
"1999-11-12",-0.0352499215784263
"1999-11-15",0.0888496128013809
"1999-11-16",-0.172271220940454
"1999-11-17",0.0207825391825285
"1999-11-18",-0.119498512121686
"1999-11-19",-0.0697026786858057
"1999-11-22",0.092616938208681
"1999-11-23",0.0995182400335981
"1999-11-24",-0.0708081341511662
"1999-11-26",0.185983606400469
"1999-11-29",0.0969703248553655
"1999-11-30",0.0440395614108349
"1999-12-01",-0.148873622726414
"1999-12-02",-0.0375379193190657
"1999-12-03",-0.239672853265421
"1999-12-06",0.131068872368034
"1999-12-07",0.0475808279475496
"1999-12-08",0.0153701392766585
"1999-12-09",-0.00573615339552447
"1999-12-10",0.025557472455179
"1999-12-13",0.0221820555259749
"1999-12-14",0.105726079544186
"1999-12-15",-0.0804539764434713
"1999-12-16",-0.009852296443011
"1999-12-17",-0.0488801772213856
"1999-12-20",0.194378384911076
"1999-12-21",-0.0843971811319584
"1999-12-22",-0.0196671580644221
"1999-12-23",-0.111327235313512
"1999-12-27",0.161021670168099
"1999-12-28",-0.00825087188999518
"1999-12-29",0.00989290838373957
"1999-12-30",0.0620230548351728
"1999-12-31",-0.0377106741908664
"2000-01-03",0.0598236606202303
"2000-01-04",0.154796883403865
"2000-01-05",-0.0215483362062034
"2000-01-06",-0.0376641694206841
"2000-01-07",-0.287910565540859
"2000-01-10",-0.000914494805387633
"2000-01-11",0.0637948778232618
"2000-01-12",0.02542509836581
"2000-01-13",-0.0892199761890717
"2000-01-14",-0.197625626117743
"2000-01-18",0.178225479571951
"2000-01-19",0.0203146413511792
"2000-01-20",0.00182648452603473
"2000-01-21",-0.0836990188766471
"2000-01-24",0.264346425671482
"2000-01-25",-0.0800427076735364
"2000-01-26",0.000824742314790683
"2000-01-27",0.0403932134064409
"2000-01-28",0.165957192414247
"2000-01-31",-0.0708629720103939
"2000-02-01",-0.102245621561478
"2000-02-02",-0.0258495814613253
"2000-02-03",-0.087160175442401
"2000-02-04",-0.0400782235674102
"2000-02-07",0.102382106903566
"2000-02-08",-0.127795239228998
"2000-02-09",0.134484227379795
"2000-02-10",0.0140672572114351
"2000-02-11",0.101491083422837
"2000-02-14",-0.002973979887126
"2000-02-15",-0.110919081428085
"2000-02-16",0.0471248848503709
"2000-02-17",-0.0265395552346126
"2000-02-18",0.187469922047249
"2000-02-22",-0.00882258861517915
"2000-02-23",-0.124708804009344
"2000-02-24",0.0363952223895998
"2000-02-25",0.05151664993328
"2000-02-28",-0.0323420211680689
"2000-02-29",-0.0941421259410502
"2000-03-01",-0.137437198853518
"2000-03-02",-0.0529424192701988
"2000-03-03",-0.187382887435112
"2000-03-06",0.227350147842177
"2000-03-07",0.220154012465843
"2000-03-08",-0.0358133511574037
"2000-03-09",-0.124594388252911
"2000-03-10",-0.0823887498052889
"2000-03-13",0.132099069629589
"2000-03-14",0.118154575694096
"2000-03-15",-0.157375288847377
"2000-03-16",-0.135769921105622
"2000-03-17",0.138375220017385
"2000-03-20",0.0449418570180722
"2000-03-21",-0.0992982209822806
"2000-03-22",-0.0194180858571018
"2000-03-23",0.0650635933470616
"2000-03-24",0.0822611214097968
"2000-03-27",0.0893588746302623
"2000-03-28",0.0168071183163807
"2000-03-29",-0.0482468335393849
"2000-03-30",0.0240432317984984
"2000-03-31",-0.0549337188178374
"2000-04-03",0.026317308317374
"2000-04-04",0.171568765017692
"2000-04-05",0.0550827590847804
"2000-04-06",-0.0537965852740365
"2000-04-07",-0.146468183655242
"2000-04-10",0.0957159416277049
"2000-04-11",0.0558804583944568
"2000-04-12",0.0246302315042959
"2000-04-13",0.0599271565237673
"2000-04-14",0.111101933972016
"2000-04-17",-0.125899481282127
"2000-04-18",-0.1189017291392
"2000-04-19",0.0395048077328592
"2000-04-20",-0.0550719579702719
"2000-04-24",0.0691747558090245
"2000-04-25",-0.103170398564941
"2000-04-26",0.0871289894566862
"2000-04-27",-0.0328760706129447
"2000-04-28",0.000668225885206652
"2000-05-01",-0.0188812082457517
"2000-05-02",0.116193390720749
"2000-05-03",0.0991595109252774
"2000-05-04",-0.026697914950379
"2000-05-05",-0.113915102988512
"2000-05-08",0.0280304866814731
"2000-05-09",0.0290577344795429
"2000-05-10",0.0317114064497961
"2000-05-11",-0.0793685611656043
"2000-05-12",-0.0746857841882882
"2000-05-15",-0.0719835639866817
"2000-05-16",-0.0301604324600779
"2000-05-17",-0.0264866032045736
"2000-05-18",-0.00153491971808428
"2000-05-19",0.0965661983910513
"2000-05-22",0.0315743455985951
"2000-05-23",-0.00814115758370004
"2000-05-24",-0.0934726320725172
"2000-05-25",0.0185259096075141
"2000-05-26",-0.00736923010654777
"2000-05-30",-0.0617809854134554
"2000-05-31",0.00157232736795265
"2000-06-01",-0.09987675730157
"2000-06-02",-0.0738409137998852
"2000-06-05",0.102084126113279
"2000-06-06",0.0250013022054176
"2000-06-07",-0.0437412032559843
"2000-06-08",-0.0349991977802215
"2000-06-09",0.00798230402468558
"2000-06-12",0.0140353181163828
"2000-06-13",-0.0527614539465509
"2000-06-14",-0.0176011954770088
"2000-06-15",-0.0726711902973589
"2000-06-16",-0.0182560851158104
"2000-06-19",0.0132182910858534
"2000-06-20",0.0229665611200476
"2000-06-21",-0.024988806500815
"2000-06-22",0.124508010564057
"2000-06-23",0.027326513045371
"2000-06-26",0.00865806274311431
"2000-06-27",-0.0522011473777306
"2000-06-28",-0.140170745269725
"2000-06-29",-0.0602981338446167
"2000-06-30",-0.0167883070032566
"2000-07-03",0.030018929989887
"2000-07-05",0.13024011154045
"2000-07-06",-0.0203989589126934
"2000-07-07",-0.175475564285965
"2000-07-10",0.116872940033533
"2000-07-11",-0.0220945337062428
"2000-07-12",-0.00854706057845878
"2000-07-13",0
"2000-07-14",-0.0757600458815357
"2000-07-17",0.0149342235681278
"2000-07-18",0.0314279513277427
"2000-07-19",-0.00999453072499534
"2000-07-20",-0.0765147121842871
"2000-07-21",0
"2000-07-24",0.104034335464664
"2000-07-25",-0.0558180594028039
"2000-07-26",0.030528091449697
"2000-07-27",-0.0067039357221903
"2000-07-28",0.124239477255295
"2000-07-31",-0.00895083052008427
"2000-08-01",-0.0191634709607547
"2000-08-02",-0.0554825695406276
"2000-08-03",-0.00107700602763749
"2000-08-04",-0.148420005118274
"2000-08-07",0.0464063728141557
"2000-08-08",-0.026603745517976
"2000-08-09",0.0419977736092676
"2000-08-10",0.0011743982559409
"2000-08-11",-0.0705030655821792
"2000-08-14",-0.0867824130504502
"2000-08-15",0.0122868439926505
"2000-08-16",0.00541273310675017
"2000-08-17",-0.074211787362743
"2000-08-18",-0.0614425434324426
"2000-08-21",0.0438467815420633
"2000-08-22",0.0161412161793848
"2000-08-23",-0.0117131646636528
"2000-08-24",-0.0498216237760944
"2000-08-25",-0.0772087498319705
"2000-08-28",0.00167084416481789
"2000-08-29",0.0536277960314084
"2000-08-30",0.11496613238527
"2000-08-31",-0.122908985899207
"2000-09-01",0.100083458556982
"2000-09-05",0.274609990884428
"2000-09-06",0.0971028304188453
"2000-09-07",-0.139662444837641
"2000-09-08",-0.107396657873127
"2000-09-11",-0.00767267191165999
"2000-09-12",0.022843632919467
"2000-09-13",-0.033166305226886
"2000-09-14",-0.00781253973679341
"2000-09-15",0.0334221339411185
"2000-09-18",0.186316935886548
"2000-09-19",-0.0728979530491207
"2000-09-20",0.0398282729515129
"2000-09-21",0.025697345495284
"2000-09-22",0.0565122102633424
"2000-09-25",0.0610358905863695
"2000-09-26",0.0405211974056394
"2000-09-27",-0.0172967443742689
"2000-09-28",-0.214230225247784
"2000-09-29",0.112840999367076
"2000-10-02",0.0620583138182838
"2000-10-03",0.0548209712117433
"2000-10-04",-0.0274994413605505
"2000-10-05",-0.0466085307931721
"2000-10-06",0.143100843640673
"2000-10-09",0.0987564784479131
"2000-10-10",0.0535842461341058
"2000-10-11",0.0999109108902623
"2000-10-12",0.113328685307003
"2000-10-13",-0.0734776538221062
"2000-10-16",-0.0320129769878132
"2000-10-17",0.0414203840897081
"2000-10-18",0.0379714937528499
"2000-10-19",-0.170611541278693
"2000-10-20",-0.0541860213892154
"2000-10-23",0.0303839601089253
"2000-10-24",-0.0273786986434619
"2000-10-25",0.137181885750353
"2000-10-26",0.0809981297661784
"2000-10-27",-0.0882183777396657
"2000-10-30",-0.0555322083474055
"2000-10-31",-0.121271005708102
"2000-11-01",0.0468415762786414
"2000-11-02",-0.0266074229146742
"2000-11-03",-0.0178784396715086
"2000-11-06",0.0615930109078144
"2000-11-07",0.0211609501210983
"2000-11-08",0.0486182394720256
"2000-11-09",0.0703674421501184
"2000-11-10",0.0566953436765454
"2000-11-13",0.0209776946416724
"2000-11-14",-0.0912260047229214
"2000-11-15",-0.0310153530751736
"2000-11-16",-0.0643598060982242
"2000-11-17",-0.0158504759368272
"2000-11-20",0.13498277168917
"2000-11-21",-0.0309303006913586
"2000-11-22",0.0429140454924788
"2000-11-24",-0.0748316484607843
"2000-11-27",0.0429818225736849
"2000-11-28",0.0287101058824319
"2000-11-29",-0.00630916919326463
"2000-11-30",0.082571154026895
"2000-12-01",-0.0832042657922658
"2000-12-04",0.0125866985783123
"2000-12-05",-0.137918739054149
"2000-12-06",0.00572657255720088
"2000-12-07",0.0169855463657447
"2000-12-08",-0.209206043470428
"2000-12-11",0.0861459507132007
"2000-12-12",0.0924200043820917
"2000-12-13",-0.0829412604275479
"2000-12-14",0.0814930342511824
"2000-12-15",0.098598574743912
"2000-12-18",0.0455645064549985
"2000-12-19",-0.0234856875161622
"2000-12-20",0.160461580180097
"2000-12-21",-0.0626438911166192
"2000-12-22",-0.0806252885231045
"2000-12-26",0.049871830040173
"2000-12-27",-0.0261651677391859
"2000-12-28",-0.0616655456338462
"2000-12-29",0.0110858650817622
"2001-01-02",0.11907921211783
"2001-01-03",-0.129509554396702
"2001-01-04",0.0130210173029646
"2001-01-05",0.0711466522032218
"2001-01-08",0.0395681967960897
"2001-01-09",-0.0701516201681693
"2001-01-10",-0.0457513079129201
"2001-01-11",-0.0486276286144216
"2001-01-12",-0.0743705427210699
"2001-01-16",0.0438761493670032
"2001-01-17",-0.0242177077822694
"2001-01-18",-0.107204720967433
"2001-01-19",-0.00967749488206504
"2001-01-22",0.000810044596744497
"2001-01-23",-0.135036283803943
"2001-01-24",0.0390781208245068
"2001-01-25",0.0495538144547298
"2001-01-26",-0.00595493040041362
"2001-01-29",0.00340715832161465
"2001-01-30",-0.00340715832161465
"2001-01-31",-0.0444905470647976
"2001-02-01",-0.0298799956562723
"2001-02-02",0.121859682150147
"2001-02-05",-0.0786875102849374
"2001-02-06",-0.0168668002118961
"2001-02-07",-0.0253866761362405
"2001-02-08",-0.01947210341282
"2001-02-09",0.0493250665625009
"2001-02-12",-0.00895261127211366
"2001-02-13",-0.0478912877044149
"2001-02-14",0.0131210879626975
"2001-02-15",-0.11743393458808
"2001-02-16",0.168261571225655
"2001-02-20",0.192593107115785
"2001-02-21",0.0643103929285287
"2001-02-22",0.050060501956918
"2001-02-23",0.0161450068078146
"2001-02-26",-0.0855564926872603
"2001-02-27",0.0589401860121503
"2001-02-28",0.0747656505726928
"2001-03-01",-0.0135220253319748
"2001-03-02",-0.0250639686632157
"2001-03-05",-0.0140577394902319
"2001-03-06",-0.0555698511548108
"2001-03-07",-0.109905978029501
"2001-03-08",0.0128255247322882
"2001-03-09",0.0840710264086191
"2001-03-12",0.190215883015778
"2001-03-13",-0.102515563525595
"2001-03-14",0.0782929259497482
"2001-03-15",-0.0350496227404831
"2001-03-16",0.0460802135387439
"2001-03-19",-0.00462963789874227
"2001-03-20",0.0336501666395019
"2001-03-21",0.0309246067411806
"2001-03-22",0.0188532381940467
"2001-03-23",-0.0621933543021616
"2001-03-26",-0.044709913693934
"2001-03-27",-0.0829169848889793
"2001-03-28",0.0655460778978707
"2001-03-29",0.020927520105956
"2001-03-30",-0.0185135177266753
"2001-04-02",0.0810159437600895
"2001-04-03",0.0764874149007371
"2001-04-04",-0.00931201762561873
"2001-04-05",-0.103398938844692
"2001-04-06",0.0511203687739537
"2001-04-09",0.00600602406021178
"2001-04-10",-0.0739823571635005
"2001-04-11",-0.0358033468146095
"2001-04-12",-0.100243348553006
"2001-04-16",0.01334242608384
"2001-04-17",-0.0398836233532291
"2001-04-18",-0.0954481203521675
"2001-04-19",0.00227358945987266
"2001-04-20",0.0778858383772043
"2001-04-23",0.128617377822094
"2001-04-24",0.0152768018379756
"2001-04-25",-0.0471844195013214
"2001-04-26",0.00444022296273516
"2001-04-27",-0.0341198208023803
"2001-04-30",-0.0600517669376401
"2001-05-01",-0.0818407998606698
"2001-05-02",0.00226159161605644
"2001-05-03",0.0974983644848777
"2001-05-04",-0.121118510204813
"2001-05-07",0.0620295938348061
"2001-05-08",-0.0227199219434944
"2001-05-09",-0.0066939632627987
"2001-05-10",-0.0257005831085806
"2001-05-11",-0.0334791874858853
"2001-05-14",0.0524406960446209
"2001-05-15",-0.039852016816269
"2001-05-16",-0.142619814228476
"2001-05-17",-0.0367350763253222
"2001-05-18",-0.0207947001545081
"2001-05-21",-0.0429334229086011
"2001-05-22",0.0533848244563089
"2001-05-23",0.0631789016215318
"2001-05-24",-0.135688616987523
"2001-05-25",0.00304414238122863
"2001-05-29",0.137071219329647
"2001-05-30",0.0491266379276531
"2001-05-31",-0.00844599615341046
"2001-06-01",-0.0867800828981631
"2001-06-04",-0.0186746790252252
"2001-06-05",-0.175745675887797
"2001-06-06",0.0829770327271087
"2001-06-07",-0.0740284271510943
"2001-06-08",0.0252899679531069
"2001-06-11",0.0792907337065314
"2001-06-12",0
"2001-06-13",0.0678554813399153
"2001-06-14",0.135637888429788
"2001-06-15",-0.0240177176336251
"2001-06-18",0.0281010226129954
"2001-06-19",-0.0648102233536152
"2001-06-20",-0.0508357331807572
"2001-06-21",-0.228188276527909
"2001-06-22",0.0677660656284376
"2001-06-25",0.0654779293795071
"2001-06-26",0.0490775617860093
"2001-06-27",-0.0301432641939003
"2001-06-28",-0.085486918101382
"2001-06-29",-0.100592926174353
"2001-07-02",-0.0338605504251381
"2001-07-03",0.0182820448374494
"2001-07-05",0.124736794620965
"2001-07-06",0.145585316968336
"2001-07-09",0.0694228865441042
"2001-07-10",0.0600680965434135
"2001-07-11",0.0566634645621438
"2001-07-12",-0.147288281566217
"2001-07-13",-0.0831503683321708
"2001-07-16",0.14585875835415
"2001-07-17",-0.0210356936214113
"2001-07-18",0.0761103392558153
"2001-07-19",-0.08465010080395
"2001-07-20",-0.0138171455531415
"2001-07-23",0.108659416123319
"2001-07-24",0.100120602210065
"2001-07-25",-0.0815729298543042
"2001-07-26",-0.0755225662832846
"2001-07-27",-0.0790110352411668
"2001-07-30",0.0556181556664619
"2001-07-31",-0.0873956819787951
"2001-08-01",-0.0978040618524254
"2001-08-02",-0.0468591711409418
"2001-08-03",-0.0204638266505377
"2001-08-06",0.187927864994681
"2001-08-07",-0.0787660957778584
"2001-08-08",0.113328685307002
"2001-08-09",-0.112353551148797
"2001-08-10",-0.043831717376249
"2001-08-13",-0.012295236857037
"2001-08-14",0.00514139950041859
"2001-08-15",0.0411911571405801
"2001-08-16",0.0573771125833025
"2001-08-17",0.182166650124913
"2001-08-20",-0.0747636121712478
"2001-08-21",0.115740513360545
"2001-08-22",-0.148836448696188
"2001-08-23",-0.0165293019512101
"2001-08-24",-0.234169021325918
"2001-08-27",0.0859946000845424
"2001-08-28",0.129581588164759
"2001-08-29",0.0806612006321252
"2001-08-30",0.1652768706124
"2001-08-31",-0.031951599806602
"2001-09-04",0.056115702696748
"2001-09-05",0.0295720473623735
"2001-09-06",0.0928990876175924
"2001-09-07",0.0744096767871767
"2001-09-10",0.0270809586026708
"2001-09-17",0.129228254260791
"2001-09-18",-0.0227778202389386
"2001-09-19",0.0145987994211527
"2001-09-20",0.0243390683052676
"2001-09-21",-0.00995033085316788
"2001-09-24",-0.0388398333162643
"2001-09-25",-0.0235422843726347
"2001-09-26",-0.00712108807807432
"2001-09-27",-0.0201089529227136
"2001-09-28",-0.0431032404175067
"2001-10-01",0.00974033674838548
"2001-10-02",-0.0322873463211408
"2001-10-03",0.00554632592055615
"2001-10-04",0.0186306758631307
"2001-10-05",0.0304754939970335
"2001-10-08",0.0300852565837904
"2001-10-09",-0.00409626788851547
"2001-10-10",-0.0684799194367196
"2001-10-11",-0.00385356931599024
"2001-10-12",0.0779615414697119
"2001-10-15",0.00101988790074525
"2001-10-16",-0.0437569803570996
"2001-10-17",0.040182812651258
"2001-10-18",-0.00204813179635543
"2001-10-19",-0.0123776722087445
"2001-10-22",-0.0391584421290068
"2001-10-23",-0.00486882216882023
"2001-10-24",-0.0342007960857851
"2001-10-25",-0.0429988852363135
"2001-10-26",-0.0382136047571731
"2001-10-29",0.103959656641395
"2001-10-30",0.0418965678097658
"2001-10-31",0.00262674172571842
"2001-11-01",-0.0265831708680011
"2001-11-02",-0.0457506072719385
"2001-11-05",-0.00622349957808321
"2001-11-06",-0.0542248828342897
"2001-11-07",0.0113197514940682
"2001-11-08",-0.0179323394606623
"2001-11-09",-0.050087748732202
"2001-11-12",0.0751039430812686
"2001-11-13",-0.113234572088732
"2001-11-14",0.00394477829101714
"2001-11-15",-0.0532291357000592
"2001-11-16",-0.0309230542095262
"2001-11-19",-0.0363412083768075
"2001-11-20",-0.0254886362169184
"2001-11-21",0.00530103475367305
"2001-11-23",-0.0695864874348757
"2001-11-26",0.0404656557354865
"2001-11-27",0.0154324050388119
"2001-11-28",0.118973410765062
"2001-11-29",-0.0409353025482506
"2001-11-30",-0.0185852383033387
"2001-12-03",0.0540672212702757
"2001-12-04",-0.107413201975569
"2001-12-05",-0.0808040324152959
"2001-12-06",0.0538066349495834
"2001-12-07",-0.0165553643184575
"2001-12-10",0.142729815623802
"2001-12-11",-0.0201886425210018
"2001-12-12",-0.0292564569538936
"2001-12-13",0.0638141458795287
"2001-12-14",-0.0747352591580857
"2001-12-17",-0.0259562217356235
"2001-12-18",-0.0716259367659697
"2001-12-19",-0.0547400329756664
"2001-12-20",0.0833816089390504
"2001-12-21",-0.0902250915927256
"2001-12-24",0.0102477412604758
"2001-12-26",-0.0266912099855912
"2001-12-27",-0.0583910796354772
"2001-12-28",-0.0167914392972603
"2001-12-31",0.191218829254179
"2002-01-02",-0.0825711540268959
"2002-01-03",-0.114308067698993
"2002-01-04",-0.0828059036842328
"2002-01-07",0.112631040746956
"2002-01-08",0.0136801039040799
"2002-01-09",0.0241622492790805
"2002-01-10",-0.00798939003347954
"2002-01-11",0.0461553404956181
"2002-01-14",0.0753837537428792
"2002-01-15",-0.0677533648771877
"2002-01-16",0.0574399057489154
"2002-01-17",-0.0935573309769104
"2002-01-18",0.0216552420706
"2002-01-22",0.0845805471660812
"2002-01-23",-0.136460312145408
"2002-01-24",-0.064297876208002
"2002-01-25",-0.0135660995267184
"2002-01-28",0.0126031721533248
"2002-01-29",0.255373829219123
"2002-01-30",-0.0840307488514922
"2002-01-31",-0.176171674973826
"2002-02-01",0.00289995369978957
"2002-02-04",0.287440730589864
"2002-02-05",0.0383569747844295
"2002-02-06",0.0349230970839827
"2002-02-07",-0.0560506435098587
"2002-02-08",-0.12815694375021
"2002-02-11",-0.117479683614015
"2002-02-12",-0.0137427724040293
"2002-02-13",-0.0697179629791203
"2002-02-14",0.0825504030490043
"2002-02-15",0.0488768981995831
"2002-02-19",0.156254771203193
"2002-02-20",-0.13226047527489
"2002-02-21",0.0859523913987648
"2002-02-22",-0.0724955020381541
"2002-02-25",-0.0799730916061199
"2002-02-26",-0.0136676387286636
"2002-02-27",-0.0175849047754406
"2002-02-28",0.00929374719145937
"2002-03-01",-0.155848080126783
"2002-03-04",0.0546929145303574
"2002-03-05",-0.019638874071922
"2002-03-06",-0.0372185434680086
"2002-03-07",0.0107759663444922
"2002-03-08",-0.0814728115997907
"2002-03-11",0.0608981822065964
"2002-03-12",-0.0254861439833407
"2002-03-13",-0.014697833835692
"2002-03-14",-0.0288870461434376
"2002-03-15",-0.0881843976519932
"2002-03-18",0.059645005295609
"2002-03-19",-0.0935024058862703
"2002-03-20",0.0389659685333834
"2002-03-21",-0.0402913497744519
"2002-03-22",-0.0503165274083361
"2002-03-25",0.093152407817783
"2002-03-26",-0.0454919244675631
"2002-03-27",-0.0574713539144787
"2002-03-28",-0.0417026638858493
"2002-04-01",0.173471941516972
"2002-04-02",0.0470249386448636
"2002-04-03",0.110295315943674
"2002-04-04",-0.0431101236537277
"2002-04-05",-0.0707250189950708
"2002-04-08",0.0540672212702757
"2002-04-09",-0.0158016831913219
"2002-04-10",-0.148101512042805
"2002-04-11",0.234164392328489
"2002-04-12",-0.091767402315325
"2002-04-15",0.0425596144187956
"2002-04-16",-0.195566783543975
"2002-04-17",0.0417815340149552
"2002-04-18",0.0974005301183816
"2002-04-19",-0.114164301158048
"2002-04-22",0.165051480609492
"2002-04-23",0.0526154629362647
"2002-04-24",0.0489893872002733
"2002-04-25",0.0158106060266423
"2002-04-26",0.104183352484812
"2002-04-29",0.146804225000571
"2002-04-30",-0.16552969412407
"2002-05-01",-0.172469260350943
"2002-05-02",0.00106894718890427
"2002-05-03",0.0116836167084866
"2002-05-06",0.212314270411639
"2002-05-07",-0.0499009431104875
"2002-05-08",-0.141513925033935
"2002-05-09",0.108664256015648
"2002-05-10",0.069858297763381
"2002-05-13",-0.145966270583769
"2002-05-14",-0.141715801868012
"2002-05-15",-0.0174524499512261
"2002-05-16",-0.0768202059834415
"2002-05-17",-0.105501350810512
"2002-05-20",0.188172948562419
"2002-05-21",0.0860385196310629
"2002-05-22",-0.0482549755026573
"2002-05-23",-0.155274907039539
"2002-05-24",0.0806482178343311
"2002-05-28",0.149296301362461
"2002-05-29",0.00830742056985567
"2002-05-30",0.021484202294574
"2002-05-31",-0.0637291321820133
"2002-06-03",0.295740133781544
"2002-06-04",0.0385722747862394
"2002-06-05",-0.0963918456750656
"2002-06-06",0.116270176063753
"2002-06-07",-0.0472773045768013
"2002-06-10",0.0157483569681389
"2002-06-11",0.0532445145188127
"2002-06-12",-0.022472855852059
"2002-06-13",0.0559792677419013
"2002-06-14",0.0557247218381001
"2002-06-17",-0.0767171684364687
"2002-06-18",-0.0281917780107035
"2002-06-19",0.11031436501408
"2002-06-20",0.0620505905283162
"2002-06-21",-0.010184683834165
